NAME,median_household_income,median_gross_rent,median_home_value,total_pop,white_nonhispanic,black_nonhispanic,hispanic_latino,state,county,tract,year,GEOID,boundary_vintage,cpi,inflation_factor,real_median_household_income,real_median_gross_rent,real_median_home_value
"Census Tract 34.02, Denver County, Colorado",126250.0,1801.0,677300.0,4821.0,4192.0,10.0,336.0,08,031,003402,2016,08031003402,2010_tracts,240.00716666666665,1.2193590746942975,153944.08318015505,2196.0656935244297,825871.9012904477
"Census Tract 40.06, Denver County, Colorado",74221.0,1208.0,900600.0,4666.0,3907.0,51.0,223.0,08,031,004006,2016,08031004006,2010_tracts,240.00716666666665,1.2193590746942975,90502.04988288546,1472.9857622307113,1098154.7826696844
"Census Tract 41.02, Denver County, Colorado",36394.0,1114.0,218800.0,4769.0,952.0,2324.0,1179.0,08,031,004102,2016,08031004102,2010_tracts,240.00716666666665,1.2193590746942975,44377.354164424265,1358.3660092094474,266795.7655431123
"Census Tract 43.02, Denver County, Colorado",83085.0,1017.0,394600.0,2419.0,2064.0,75.0,225.0,08,031,004302,2016,08031004302,2010_tracts,240.00716666666665,1.2193590746942975,101310.4487209757,1240.0881789641005,481159.0908743698
"Census Tract 43.03, Denver County, Colorado",175313.0,2114.0,927000.0,4054.0,3749.0,44.0,116.0,08,031,004303,2016,08031004303,2010_tracts,240.00716666666665,1.2193590746942975,213769.49746188137,2577.7250839037447,1130345.8622416137
"Census Tract 47, Denver County, Colorado",57417.0,870.0,229600.0,6782.0,1758.0,15.0,4296.0,08,031,004700,2016,08031004700,2010_tracts,240.00716666666665,1.2193590746942975,70011.93999172248,1060.8423949840387,279964.8435498107
"Census Tract 51.02, Denver County, Colorado",61349.0,1085.0,293600.0,3736.0,2828.0,85.0,738.0,08,031,005102,2016,08031005102,2010_tracts,240.00716666666665,1.2193590746942975,74806.45987342046,1323.0045960433129,358003.8243302457
"Census Tract 68.13, Denver County, Colorado",39164.0,995.0,200900.0,4258.0,2729.0,1094.0,243.0,08,031,006813,2016,08031006813,2010_tracts,240.00716666666665,1.2193590746942975,47754.97880132747,1213.262279320826,244969.23810608438
"Census Tract 83.04, Denver County, Colorado",47112.0,1385.0,166000.0,4114.0,521.0,902.0,2505.0,08,031,008304,2016,08031008304,2010_tracts,240.00716666666665,1.2193590746942975,57446.444726997746,1688.812318451602,202413.6063992534
"Census Tract 2.01, Denver County, Colorado",49342.0,1135.0,206800.0,4082.0,1536.0,73.0,2399.0,08,031,000201,2016,08031000201,2010_tracts,240.00716666666665,1.2193590746942975,60165.61546356603,1383.9725497780278,252163.45664678072
"Census Tract 45.03, Denver County, Colorado",35208.0,852.0,157200.0,4085.0,474.0,16.0,3474.0,08,031,004503,2016,08031004503,2010_tracts,240.00716666666665,1.2193590746942975,42931.194301836826,1038.8939316395415,191683.24654194358
"Census Tract 19.01, Denver County, Colorado",23125.0,380.0,256100.0,2642.0,886.0,454.0,1241.0,08,031,001901,2016,08031001901,2010_tracts,240.00716666666665,1.2193590746942975,28197.67860230563,463.356448383833,312277.8590292096
"Census Tract 19.02, Denver County, Colorado",85521.0,1250.0,450000.0,812.0,503.0,21.0,169.0,08,031,001902,2016,08031001902,2010_tracts,240.00716666666665,1.2193590746942975,104280.80742693102,1524.1988433678719,548711.5836124339
"Census Tract 41.06, Denver County, Colorado",136307.0,1721.0,503600.0,12563.0,8963.0,911.0,1505.0,08,031,004106,2016,08031004106,2010_tracts,240.00716666666665,1.2193590746942975,166207.17739435562,2098.516967548886,614069.2300160482
"Census Tract 41.07, Denver County, Colorado",103750.0,1481.0,435000.0,6937.0,5158.0,586.0,627.0,08,031,004107,2016,08031004107,2010_tracts,240.00716666666665,1.2193590746942975,126508.50399953336,1805.8707896222545,530421.1974920194
"Census Tract 45.04, Denver County, Colorado",42256.0,997.0,151500.0,4506.0,551.0,83.0,3515.0,08,031,004504,2016,08031004504,2010_tracts,240.00716666666665,1.2193590746942975,51525.237060282234,1215.7009974702146,184732.89981618608
"Census Tract 45.05, Denver County, Colorado",30192.0,983.0,162200.0,4606.0,626.0,105.0,3709.0,08,031,004505,2016,08031004505,2010_tracts,240.00716666666665,1.2193590746942975,36814.88918317023,1198.6299704244943,197780.04191541506
"Census Tract 45.06, Denver County, Colorado",29464.0,784.0,163400.0,3721.0,331.0,294.0,2686.0,08,031,004506,2016,08031004506,2010_tracts,240.00716666666665,1.2193590746942975,35927.19577679278,955.9775145603293,199243.2728050482
"Census Tract 120.10, Denver County, Colorado",62056.0,1114.0,336200.0,5154.0,3779.0,16.0,803.0,08,031,012010,2016,08031012010,2010_tracts,240.00716666666665,1.2193590746942975,75668.54673922932,1358.3660092094474,409948.5209122228
"Census Tract 35, Denver County, Colorado",43585.0,953.0,153900.0,6920.0,840.0,281.0,5710.0,08,031,003500,2016,08031003500,2010_tracts,240.00716666666665,1.2193590746942975,53145.76527055095,1162.0491981836656,187659.36159545238
"Census Tract 3.02, Denver County, Colorado",79405.0,1043.0,360100.0,4413.0,3382.0,313.0,610.0,08,031,000302,2016,08031000302,2010_tracts,240.00716666666665,1.2193590746942975,96823.20732610069,1271.7915149061523,439091.20279741654
"Census Tract 30.04, Denver County, Colorado",51129.0,967.0,368500.0,6217.0,4951.0,194.0,390.0,08,031,003004,2016,08031003004,2010_tracts,240.00716666666665,1.2193590746942975,62344.61013004473,1179.1202252293856,449333.81902484864
"Census Tract 31.01, Denver County, Colorado",65795.0,849.0,353400.0,1576.0,870.0,238.0,328.0,08,031,003101,2016,08031003101,2010_tracts,240.00716666666665,1.2193590746942975,80227.7303195113,1035.2358544154586,430921.49699696474
"Census Tract 33, Denver County, Colorado",121071.0,1648.0,583100.0,3560.0,3079.0,18.0,314.0,08,031,003300,2016,08031003300,2010_tracts,240.00716666666665,1.2193590746942975,147629.0225323133,2009.5037550962022,711008.2764542449
"Census Tract 41.03, Denver County, Colorado",91214.0,,410200.0,5600.0,3339.0,1395.0,530.0,08,031,004103,2016,08031004103,2010_tracts,240.00716666666665,1.2193590746942975,111222.61863916565,,500181.09243960085
"Census Tract 43.01, Denver County, Colorado",45256.0,869.0,260800.0,4540.0,3273.0,279.0,519.0,08,031,004301,2016,08031004301,2010_tracts,240.00716666666665,1.2193590746942975,55183.31428436513,1059.6230359093445,318008.8466802728
"Census Tract 50.02, Denver County, Colorado",37278.0,935.0,328100.0,7179.0,3435.0,1497.0,1445.0,08,031,005002,2016,08031005002,2010_tracts,240.00716666666665,1.2193590746942975,45455.26758645402,1140.1007348391681,400071.712407199
"Census Tract 53, Denver County, Colorado",39470.0,1015.0,313300.0,1363.0,1027.0,156.0,99.0,08,031,005300,2016,08031005300,2010_tracts,240.00716666666665,1.2193590746942975,48128.102678183925,1237.649460814712,382025.1981017234
"Census Tract 69.01, Denver County, Colorado",31770.0,856.0,285800.0,5478.0,2832.0,717.0,1493.0,08,031,006901,2016,08031006901,2010_tracts,240.00716666666665,1.2193590746942975,38739.037803037834,1043.7713679383187,348492.8235476302
"Census Tract 70.13, Denver County, Colorado",59470.0,1300.0,218900.0,3646.0,2552.0,255.0,580.0,08,031,007013,2016,08031007013,2010_tracts,240.00716666666665,1.2193590746942975,72515.28417206988,1585.1667971025868,266917.7014505817
"Census Tract 83.05, Denver County, Colorado",48551.0,1446.0,138900.0,4519.0,406.0,746.0,3200.0,08,031,008305,2016,08031008305,2010_tracts,240.00716666666665,1.2193590746942975,59201.10243548284,1763.193222007954,169368.97547503794
"Census Tract 28.02, Denver County, Colorado",44881.0,854.0,393100.0,4334.0,3441.0,155.0,619.0,08,031,002802,2016,08031002802,2010_tracts,240.00716666666665,1.2193590746942975,54726.05463135477,1041.33264978893,479330.05226232833
"Census Tract 41.04, Denver County, Colorado",68684.0,1197.0,267300.0,4739.0,2085.0,1663.0,600.0,08,031,004104,2016,08031004104,2010_tracts,240.00716666666665,1.2193590746942975,83750.45868630313,1459.572812409074,325934.68066578574
"Census Tract 68.04, Denver County, Colorado",84049.0,1572.0,394300.0,2423.0,1972.0,37.0,172.0,08,031,006804,2016,08031006804,2010_tracts,240.00716666666665,1.2193590746942975,102485.91086898101,1916.8324654194357,480793.2831519615
"Census Tract 7.01, Denver County, Colorado",22371.0,737.0,293900.0,3906.0,1636.0,184.0,1936.0,08,031,000701,2016,08031000701,2010_tracts,240.00716666666665,1.2193590746942975,27278.281859986128,898.6676380496973,358369.63205265405
"Census Tract 31.02, Denver County, Colorado",30000.0,786.0,347500.0,3318.0,2138.0,525.0,460.0,08,031,003102,2016,08031003102,2010_tracts,240.00716666666665,1.2193590746942975,36580.77224082893,958.4162327097179,423727.27845626837
"Census Tract 36.02, Denver County, Colorado",44601.0,905.0,193900.0,4594.0,1462.0,999.0,1903.0,08,031,003602,2016,08031003602,2010_tracts,240.00716666666665,1.2193590746942975,54384.63409044036,1103.5199625983391,236433.72458322428
"Census Tract 67.01, Denver County, Colorado",66190.0,1422.0,459600.0,3231.0,2755.0,185.0,97.0,08,031,006701,2016,08031006701,2010_tracts,240.00716666666665,1.2193590746942975,80709.37715401556,1733.928604215291,560417.4307294991
"Census Tract 4.01, Denver County, Colorado",62583.0,919.0,364600.0,3237.0,1886.0,49.0,1189.0,08,031,000401,2016,08031000401,2010_tracts,240.00716666666665,1.2193590746942975,76311.14897159323,1120.5909896440594,444578.3186335409
"Census Tract 24.03, Denver County, Colorado",43182.0,946.0,327800.0,3633.0,2203.0,349.0,876.0,08,031,002403,2016,08031002403,2010_tracts,240.00716666666665,1.2193590746942975,52654.36356344915,1153.5136846608054,399705.9046847907
"Census Tract 119.02, Denver County, Colorado",62515.0,1024.0,247100.0,6602.0,2788.0,438.0,2963.0,08,031,011902,2016,08031011902,2010_tracts,240.00716666666665,1.2193590746942975,76228.232554514,1248.6236924869606,301303.6273569609
"Census Tract 7.02, Denver County, Colorado",24721.0,808.0,274700.0,5173.0,1803.0,587.0,2412.0,08,031,000702,2016,08031000702,2010_tracts,240.00716666666665,1.2193590746942975,30143.77568551773,985.2421323529924,334957.9378185235
"Census Tract 27.02, Denver County, Colorado",54228.0,981.0,243700.0,5957.0,4968.0,95.0,369.0,08,031,002702,2016,08031002702,2010_tracts,240.00716666666665,1.2193590746942975,66123.40390252236,1196.1912522751059,297157.8065030003
"Census Tract 39.01, Denver County, Colorado",135396.0,1740.0,761500.0,4597.0,4262.0,77.0,211.0,08,031,003901,2016,08031003901,2010_tracts,240.00716666666665,1.2193590746942975,165096.3412773091,2121.6847899680774,928541.9353797075
"Census Tract 6, Denver County, Colorado",42292.0,854.0,356600.0,2973.0,1304.0,130.0,1418.0,08,031,000600,2016,08031000600,2010_tracts,240.00716666666665,1.2193590746942975,51569.13398697123,1041.33264978893,434823.4460359865
"Census Tract 8, Denver County, Colorado",11410.0,261.0,,1448.0,258.0,471.0,624.0,08,031,000800,2016,08031000800,2010_tracts,240.00716666666665,1.2193590746942975,13912.887042261935,318.25271849521164,
"Census Tract 9.02, Denver County, Colorado",55738.0,1085.0,183800.0,6093.0,1261.0,168.0,4396.0,08,031,000902,2016,08031000902,2010_tracts,240.00716666666665,1.2193590746942975,67964.63610531075,1323.0045960433129,224118.1979288119
"Census Tract 36.01, Denver County, Colorado",48700.0,857.0,265400.0,4775.0,1539.0,666.0,2463.0,08,031,003601,2017,08031003601,2010_tracts,245.11958333333334,1.1939271138066965,58144.25044238612,1023.1955365323389,316868.25600429723
"Census Tract 37.01, Denver County, Colorado",54861.0,941.0,398100.0,3375.0,2591.0,315.0,349.0,08,031,003701,2017,08031003701,2010_tracts,245.11958333333334,1.1939271138066965,65500.03539054917,1123.4854140921013,475302.3840064459
"Census Tract 37.02, Denver County, Colorado",49375.0,965.0,425400.0,4877.0,4062.0,390.0,369.0,08,031,003702,2017,08031003702,2010_tracts,245.11958333333334,1.1939271138066965,58950.15124420564,1152.139664823462,507896.59421336866
"Census Tract 43.04, Denver County, Colorado",94861.0,1481.0,385800.0,5896.0,4683.0,34.0,892.0,08,031,004304,2017,08031004304,2010_tracts,245.11958333333334,1.1939271138066965,113257.11994281704,1768.2060555477174,460617.0805066235
"Census Tract 50.01, Denver County, Colorado",65762.0,1417.0,281300.0,2704.0,1799.0,269.0,303.0,08,031,005001,2017,08031005001,2010_tracts,245.11958333333334,1.1939271138066965,78515.03485815597,1691.794720264089,335851.6971138237
"Census Tract 55.03, Denver County, Colorado",69302.0,921.0,272200.0,4826.0,2983.0,76.0,1338.0,08,031,005503,2017,08031005503,2010_tracts,245.11958333333334,1.1939271138066965,82741.53684103167,1099.6068718159675,324986.96037818276
"Census Tract 68.14, Denver County, Colorado",52150.0,1079.0,332100.0,4955.0,2521.0,975.0,1181.0,08,031,006814,2017,08031006814,2010_tracts,245.11958333333334,1.1939271138066965,62263.298985019224,1288.2473557974256,396503.1944952039
"Census Tract 70.06, Denver County, Colorado",36464.0,1079.0,,4836.0,1762.0,597.0,1643.0,08,031,007006,2017,08031007006,2010_tracts,245.11958333333334,1.1939271138066965,43535.35827784738,1288.2473557974256,
"Census Tract 83.04, Denver County, Colorado",48468.0,1337.0,173100.0,3850.0,492.0,871.0,2258.0,08,031,008304,2017,08031008304,2010_tracts,245.11958333333334,1.1939271138066965,57867.25935198297,1596.2805511595532,206668.78339993916
"Census Tract 45.03, Denver County, Colorado",38493.0,950.0,175000.0,4232.0,620.0,17.0,3449.0,08,031,004503,2017,08031004503,2010_tracts,245.11958333333334,1.1939271138066965,45957.836391761164,1134.2307581163616,208937.24491617188
"Census Tract 45.04, Denver County, Colorado",41800.0,1033.0,181800.0,4393.0,566.0,112.0,3373.0,08,031,004504,2017,08031004504,2010_tracts,245.11958333333334,1.1939271138066965,49906.15335711991,1233.3267085623174,217055.9492900574
"Census Tract 45.05, Denver County, Colorado",24891.0,1004.0,174800.0,4747.0,696.0,147.0,3830.0,08,031,004505,2017,08031004505,2010_tracts,245.11958333333334,1.1939271138066965,29718.039789762483,1198.7028222619233,208698.45949341054
"Census Tract 45.06, Denver County, Colorado",35355.0,813.0,174700.0,4020.0,352.0,340.0,2976.0,08,031,004506,2017,08031004506,2010_tracts,245.11958333333334,1.1939271138066965,42211.29310863576,970.6627435248442,208579.06678202987
"Census Tract 83.86, Denver County, Colorado",59832.0,1372.0,212600.0,5259.0,637.0,846.0,3619.0,08,031,008386,2017,08031008386,2010_tracts,245.11958333333334,1.1939271138066965,71435.04707328226,1638.0680001427875,253828.90439530366
"Census Tract 83.87, Denver County, Colorado",63383.0,1256.0,203500.0,7446.0,830.0,1647.0,4588.0,08,031,008387,2017,08031008387,2010_tracts,245.11958333333334,1.1939271138066965,75674.68225440984,1499.5724549412107,242964.16765966272
"Census Tract 83.88, Denver County, Colorado",60824.0,1391.0,224900.0,9583.0,2036.0,2183.0,4689.0,08,031,008388,2017,08031008388,2010_tracts,245.11958333333334,1.1939271138066965,72619.42277017851,1660.752615305115,268514.207895126
"Census Tract 83.89, Denver County, Colorado",80917.0,1860.0,269100.0,10589.0,2753.0,3196.0,3397.0,08,031,008389,2017,08031008389,2010_tracts,245.11958333333334,1.1939271138066965,96609.00026789645,2220.7044316804554,321285.786325382
"Census Tract 83.90, Denver County, Colorado",64545.0,1543.0,221800.0,9485.0,1962.0,2633.0,4215.0,08,031,008390,2017,08031008390,2010_tracts,245.11958333333334,1.1939271138066965,77062.02556065323,1842.2295366037326,264813.03384232527
"Census Tract 83.91, Denver County, Colorado",67768.0,1504.0,229100.0,6898.0,1703.0,1885.0,2592.0,08,031,008391,2017,08031008391,2010_tracts,245.11958333333334,1.1939271138066965,80910.05264845221,1795.6663791652716,273528.70177311415
"Census Tract 153, Denver County, Colorado",49333.0,1024.0,262300.0,3770.0,2539.0,259.0,608.0,08,031,015300,2017,08031015300,2010_tracts,245.11958333333334,1.1939271138066965,58900.006305425755,1222.5813645380572,313167.0819514965
"Census Tract 154, Denver County, Colorado",68342.0,1197.0,326900.0,4605.0,3128.0,64.0,1293.0,08,031,015400,2017,08031015400,2010_tracts,245.11958333333334,1.1939271138066965,81595.36681177725,1429.1307552266157,390294.77350340906
"Census Tract 155, Denver County, Colorado",49918.0,1034.0,315700.0,3794.0,2264.0,192.0,1149.0,08,031,015500,2017,08031015500,2010_tracts,245.11958333333334,1.1939271138066965,59598.45366700267,1234.5206356761241,376922.78982877405
"Census Tract 156, Denver County, Colorado",34565.0,822.0,195800.0,8536.0,1341.0,180.0,6254.0,08,031,015600,2017,08031015600,2010_tracts,245.11958333333334,1.1939271138066965,41268.090688728465,981.4080875491045,233770.92888335118
"Census Tract 19.01, Denver County, Colorado",26224.0,429.0,288200.0,2787.0,980.0,331.0,1399.0,08,031,001901,2017,08031001901,2010_tracts,245.11958333333334,1.1939271138066965,31309.54463246681,512.1947318230727,344089.7941990899
"Census Tract 19.02, Denver County, Colorado",,,500000.0,798.0,540.0,21.0,169.0,08,031,001902,2017,08031001902,2010_tracts,245.11958333333334,1.1939271138066965,,,596963.5569033482
"Census Tract 9.02, Denver County, Colorado",55871.0,1091.0,201000.0,6248.0,1218.0,175.0,4605.0,08,031,000902,2017,08031000902,2010_tracts,245.11958333333334,1.1939271138066965,66705.90177549394,1302.574481163106,239979.349875146
"Census Tract 2.01, Denver County, Colorado",52031.0,1206.0,229100.0,3881.0,1438.0,69.0,2285.0,08,031,000201,2017,08031000201,2010_tracts,245.11958333333334,1.1939271138066965,62121.22165847622,1439.876099250876,273528.70177311415
"Census Tract 6, Denver County, Colorado",50682.0,942.0,455600.0,3248.0,1612.0,42.0,1460.0,08,031,000600,2017,08031000600,2010_tracts,245.11958333333334,1.1939271138066965,60510.61398195099,1124.679341205908,543953.193050331
"Census Tract 8, Denver County, Colorado",9578.0,242.0,,1441.0,171.0,455.0,686.0,08,031,000800,2017,08031000800,2010_tracts,245.11958333333334,1.1939271138066965,11435.433896040538,288.9303615412205,
"Census Tract 9.03, Denver County, Colorado",42719.0,1100.0,168000.0,6453.0,1536.0,33.0,4844.0,08,031,000903,2017,08031000903,2010_tracts,245.11958333333334,1.1939271138066965,51003.37237470827,1313.3198251873662,200579.755119525
"Census Tract 11.01, Denver County, Colorado",49602.0,853.0,286600.0,2626.0,764.0,117.0,1641.0,08,031,001101,2017,08031001101,2010_tracts,245.11958333333334,1.1939271138066965,59221.17269903976,1018.4198280771121,342179.5108169992
"Census Tract 13.01, Denver County, Colorado",54911.0,1135.0,199000.0,5451.0,1049.0,113.0,3886.0,08,031,001301,2017,08031001301,2010_tracts,245.11958333333334,1.1939271138066965,65559.73174623951,1355.1072741706005,237591.4956475326
"Census Tract 13.02, Denver County, Colorado",43478.0,1285.0,208200.0,4295.0,1046.0,50.0,3032.0,08,031,001302,2017,08031001302,2010_tracts,245.11958333333334,1.1939271138066965,51909.56305408755,1534.196341241605,248575.6250945542
"Census Tract 14.02, Denver County, Colorado",42944.0,1045.0,190900.0,4941.0,838.0,423.0,3185.0,08,031,001402,2017,08031001402,2010_tracts,245.11958333333334,1.1939271138066965,51272.00597531477,1247.6538339279978,227920.68602569835
"Census Tract 17.02, Denver County, Colorado",64709.0,1438.0,374800.0,4107.0,3105.0,200.0,431.0,08,031,001702,2017,08031001702,2010_tracts,245.11958333333334,1.1939271138066965,77257.82960731752,1716.8671896540295,447483.8822547498
"Census Tract 18, Denver County, Colorado",47576.0,1218.0,262500.0,3417.0,1722.0,170.0,1370.0,08,031,001800,2017,08031001800,2010_tracts,245.11958333333334,1.1939271138066965,56802.27636646739,1454.2032246165563,313405.8673742578
"Census Tract 21, Denver County, Colorado",67996.0,978.0,370100.0,6136.0,3886.0,106.0,1724.0,08,031,002100,2017,08031002100,2010_tracts,245.11958333333334,1.1939271138066965,81182.26803040014,1167.6607173029493,441872.42481985834
"Census Tract 27.03, Denver County, Colorado",41260.0,982.0,221200.0,5219.0,3978.0,309.0,502.0,08,031,002703,2017,08031002703,2010_tracts,245.11958333333334,1.1939271138066965,49261.4327156643,1172.436425758176,264096.67757404124
"Census Tract 28.01, Denver County, Colorado",64771.0,1193.0,411100.0,2791.0,2331.0,32.0,241.0,08,031,002801,2017,08031002801,2010_tracts,245.11958333333334,1.1939271138066965,77331.85308837354,1424.355046771389,490823.4364859329
"Census Tract 26.01, Denver County, Colorado",48153.0,1034.0,359700.0,3316.0,2471.0,321.0,361.0,08,031,002601,2017,08031002601,2010_tracts,245.11958333333334,1.1939271138066965,57491.17231113386,1234.5206356761241,429455.5828362687
"Census Tract 28.03, Denver County, Colorado",55307.0,1162.0,358500.0,4655.0,3982.0,86.0,292.0,08,031,002803,2017,08031002803,2010_tracts,245.11958333333334,1.1939271138066965,66032.52688330696,1387.3433062433812,428022.8702997007
"Census Tract 55.02, Denver County, Colorado",80625.0,1361.0,298400.0,2111.0,1233.0,97.0,670.0,08,031,005502,2017,08031005502,2010_tracts,245.11958333333334,1.1939271138066965,96260.37355066491,1624.9348018909138,356267.8507599182
"Census Tract 70.88, Denver County, Colorado",63878.0,1395.0,252200.0,4904.0,2596.0,823.0,931.0,08,031,007088,2017,08031007088,2010_tracts,245.11958333333334,1.1939271138066965,76265.67617574416,1665.5283237603417,301108.41810204886
"Census Tract 70.89, Denver County, Colorado",30777.0,865.0,125700.0,5102.0,3746.0,642.0,504.0,08,031,007089,2017,08031007089,2010_tracts,245.11958333333334,1.1939271138066965,36745.494781628695,1032.7469534427923,150076.63820550175
"Census Tract 157, Denver County, Colorado",43659.0,1070.0,270800.0,5901.0,2043.0,226.0,3184.0,08,031,015700,2017,08031015700,2010_tracts,245.11958333333334,1.1939271138066965,52125.66386168656,1277.5020117731651,323315.4624188534
"Census Tract 9800, Denver County, Colorado",51971.0,1344.0,143600.0,1428.0,543.0,369.0,377.0,08,031,980000,2017,08031980000,2010_tracts,245.11958333333334,1.1939271138066965,62049.58603164782,1604.6380409562,171447.9335426416
"Census Tract 9801, Denver County, Colorado",,,,0.0,0.0,0.0,0.0,08,031,980100,2017,08031980100,2010_tracts,245.11958333333334,1.1939271138066965,,,
"Census Tract 26.02, Denver County, Colorado",77500.0,1395.0,359000.0,2724.0,2197.0,137.0,249.0,08,031,002602,2017,08031002602,2010_tracts,245.11958333333334,1.1939271138066965,92529.35132001898,1665.5283237603417,428619.83385660406
"Census Tract 27.01, Denver County, Colorado",38193.0,907.0,240000.0,4721.0,3604.0,155.0,604.0,08,031,002701,2017,08031002701,2010_tracts,245.11958333333334,1.1939271138066965,45599.65825761916,1082.8918922226737,286542.50731360714
"Census Tract 120.01, Denver County, Colorado",74808.0,1042.0,429400.0,2114.0,1454.0,0.0,545.0,08,031,012001,2017,08031012001,2010_tracts,245.11958333333334,1.1939271138066965,89315.29952965135,1244.0720525865777,512672.30266859545
"Census Tract 32.01, Denver County, Colorado",61364.0,1117.0,293700.0,5567.0,4476.0,262.0,521.0,08,031,003201,2017,08031003201,2010_tracts,245.11958333333334,1.1939271138066965,73264.14341163413,1333.61658612208,350656.39332502673
"Census Tract 38, Denver County, Colorado",107168.0,1480.0,762500.0,7140.0,6211.0,91.0,480.0,08,031,003800,2017,08031003800,2010_tracts,245.11958333333334,1.1939271138066965,127950.78093243604,1767.0121284339107,910369.4242776061
"Census Tract 40.02, Denver County, Colorado",114881.0,2143.0,584500.0,3529.0,2932.0,26.0,371.0,08,031,004002,2017,08031004002,2010_tracts,245.11958333333334,1.1939271138066965,137159.5407612271,2558.5858048877503,697850.398020014
"Census Tract 40.04, Denver County, Colorado",76809.0,1629.0,404100.0,1942.0,1711.0,50.0,80.0,08,031,004004,2017,08031004004,2010_tracts,245.11958333333334,1.1939271138066965,91704.34768437855,1944.9072683911086,482465.94668928604
"Census Tract 42.01, Denver County, Colorado",103167.0,1007.0,583400.0,4866.0,3951.0,276.0,377.0,08,031,004201,2017,08031004201,2010_tracts,245.11958333333334,1.1939271138066965,123173.87855009545,1202.2846036033434,696537.0781948267
"Census Tract 42.02, Denver County, Colorado",108242.0,1023.0,474100.0,4625.0,3294.0,574.0,488.0,08,031,004202,2017,08031004202,2010_tracts,245.11958333333334,1.1939271138066965,129233.05865266443,1221.3874374242505,566040.8446557547
"Census Tract 43.06, Denver County, Colorado",102808.0,1648.0,609300.0,5490.0,4471.0,280.0,356.0,08,031,004306,2017,08031004306,2010_tracts,245.11958333333334,1.1939271138066965,122745.25871623885,1967.5918835534358,727459.7904424202
"Census Tract 44.04, Denver County, Colorado",35771.0,895.0,234900.0,6526.0,1812.0,1999.0,1295.0,08,031,004404,2017,08031004404,2010_tracts,245.11958333333334,1.1939271138066965,42707.96678797934,1068.5647668569934,280453.479033193
"Census Tract 44.05, Denver County, Colorado",82048.0,1375.0,527900.0,8593.0,6405.0,474.0,1062.0,08,031,004405,2017,08031004405,2010_tracts,245.11958333333334,1.1939271138066965,97959.33183361184,1641.6497814842076,630274.123378555
"Census Tract 46.02, Denver County, Colorado",48731.0,947.0,192000.0,7480.0,1260.0,235.0,5220.0,08,031,004602,2017,08031004602,2010_tracts,245.11958333333334,1.1939271138066965,58181.26218291413,1130.6489767749415,229234.00585088573
"Census Tract 48.01, Denver County, Colorado",74886.0,1610.0,256100.0,3677.0,1433.0,0.0,1613.0,08,031,004801,2017,08031004801,2010_tracts,245.11958333333334,1.1939271138066965,89408.42584452828,1922.2226532287814,305764.733845895
"Census Tract 70.37, Denver County, Colorado",37141.0,854.0,256900.0,4503.0,889.0,1351.0,1884.0,08,031,007037,2017,08031007037,2010_tracts,245.11958333333334,1.1939271138066965,44343.64693389452,1019.6137551909188,306719.87553694035
"Census Tract 83.12, Denver County, Colorado",55366.0,1343.0,185900.0,8139.0,725.0,2027.0,4907.0,08,031,008312,2017,08031008312,2010_tracts,245.11958333333334,1.1939271138066965,66102.96858302156,1603.4441138423933,221951.05045666487
"Census Tract 120.10, Denver County, Colorado",67913.0,1217.0,358900.0,5245.0,3548.0,0.0,845.0,08,031,012010,2017,08031012010,2010_tracts,245.11958333333334,1.1939271138066965,81083.17207995418,1453.0092975027496,428500.4411452234
"Census Tract 35, Denver County, Colorado",45943.0,1019.0,171600.0,6687.0,960.0,259.0,5389.0,08,031,003500,2017,08031003500,2010_tracts,245.11958333333334,1.1939271138066965,54852.593389621055,1216.6117289690237,204877.89272922912
"Census Tract 3.02, Denver County, Colorado",90202.0,1023.0,418100.0,4573.0,3708.0,255.0,478.0,08,031,000302,2017,08031000302,2010_tracts,245.11958333333334,1.1939271138066965,107694.61351959163,1221.3874374242505,499180.9262825798
"Census Tract 30.04, Denver County, Colorado",59044.0,1085.0,400000.0,6190.0,4913.0,138.0,462.0,08,031,003004,2017,08031003004,2010_tracts,245.11958333333334,1.1939271138066965,70494.23250760259,1295.4109184802658,477570.8455226786
"Census Tract 31.01, Denver County, Colorado",57750.0,848.0,382000.0,1692.0,949.0,254.0,331.0,08,031,003101,2017,08031003101,2010_tracts,245.11958333333334,1.1939271138066965,68949.29082233673,1012.4501925080787,456080.15747415804
"Census Tract 2.02, Denver County, Colorado",52946.0,659.0,321800.0,3994.0,1817.0,110.0,1898.0,08,031,000202,2017,08031000202,2010_tracts,245.11958333333334,1.1939271138066965,63213.66496760935,786.797967998613,384205.74522299494
"Census Tract 5.02, Denver County, Colorado",52042.0,627.0,411000.0,5916.0,3414.0,311.0,1898.0,08,031,000502,2017,08031000502,2010_tracts,245.11958333333334,1.1939271138066965,62134.354856728096,748.5923003567987,490704.04377455224
"Census Tract 14.01, Denver County, Colorado",40680.0,714.0,186200.0,6461.0,1411.0,75.0,4329.0,08,031,001401,2017,08031001401,2010_tracts,245.11958333333334,1.1939271138066965,48568.95498965641,852.4639592579813,222309.2285908069
"Census Tract 24.02, Denver County, Colorado",72031.0,903.0,445900.0,1988.0,1265.0,331.0,241.0,08,031,002402,2017,08031002402,2010_tracts,245.11958333333334,1.1939271138066965,85999.76393461015,1078.116183767447,532372.1000464059
